,O3,PM25,CO,PM10
7/12/2021 18:00,30.48875,43.124375,558.49625,51.91125
7/12/2021 19:00,26.29528409,47.62309659,670.7803977,58.34198864
7/12/2021 20:00,22.10181818,52.12181818,783.0645455,64.77272727
7/12/2021 21:00,20.23047619,57.97380952,815.8,68.9347619
7/12/2021 22:00,13.56681818,94.44681818,1229.280909,99.69681818
7/12/2021 23:00,12.19608696,83.38304348,1089.37913,87.7773913
7/13/2021 0:00,15.0126087,73.04782609,733.7226087,78.81869565
7/13/2021 1:00,13.00454545,86.81772727,680.0286364,94.98363636
7/13/2021 2:00,14.42782609,64.48521739,535.2930435,73.59043478
7/13/2021 3:00,13.71826087,64.64086957,501.6173913,73.77
7/13/2021 4:00,14.18363636,65.78136364,494.9690909,74.41454545
7/13/2021 5:00,12.83681818,71.45045455,544.0381818,78.25545455
7/13/2021 6:00,11.61,69.95,534.1322727,76.77590909
7/13/2021 7:00,10.8,68.58545455,571.9936364,75.92136364
7/13/2021 8:00,11.68904762,63.58666667,478.1204762,73.02714286
7/13/2021 9:00,23.756,56.696,431.593,68.03
7/13/2021 10:00,35.3952381,43.27095238,335.1728571,52.03952381
7/13/2021 11:00,39.368,44.4295,366.983,53.8005
7/13/2021 12:00,46.42894737,45.96263158,402.9384211,55.96105263
7/13/2021 13:00,49.6205,47.05,456.542,57.747
7/13/2021 14:00,46.708,47.9305,518.57,58.652
7/13/2021 15:00,40.953,47.4865,500.205,57.9595
7/13/2021 16:00,38.58428571,47.78619048,485.0704762,58.70285714
7/13/2021 17:00,36.73428571,48.80714286,507.3914286,59.67285714
7/13/2021 18:00,31.42238095,55.43142857,587.1147619,65.1252381
7/13/2021 19:00,26.11047619,62.05571429,666.8380952,70.57761905
7/13/2021 20:00,20.79857143,68.68,746.5614286,76.03
7/13/2021 21:00,15.16952381,94.88714286,1345.917143,100.3695238
7/13/2021 22:00,18.71285714,72.33714286,719.1771429,78.92
7/13/2021 23:00,16.04391304,82.46130435,776.9778261,87.07869565
7/14/2021 0:00,15.75608696,73.70043478,790.2978261,79.10608696
7/14/2021 1:00,17.00545455,67.87454545,648.3077273,75.665
7/14/2021 2:00,11.66391304,129.8917391,667.5947826,139.5491304
7/14/2021 3:00,12.60391304,89.21695652,591.9652174,95.31
7/14/2021 4:00,12.77521739,82.81782609,579.3652174,88.21043478
7/14/2021 5:00,10.29090909,86.60681818,589.94,92.35136364
7/14/2021 6:00,8.405652174,88.91347826,653.6191304,94.7826087
7/14/2021 7:00,7.425714286,86.86190476,704.2580952,93.54047619
7/14/2021 8:00,7.789090909,93.60318182,748.5290909,100.0918182
7/14/2021 9:00,13.3715,79.5715,666.782,86.2025
7/14/2021 10:00,19.8835,70.1635,545.3155,77.211
7/14/2021 11:00,24.646,54.1575,456.6485,66.224
