,O3,PM25,CO,PM10
7/17/2021 12:00,35.13333333,20.20833333,20.23109575,35.13333333
7/17/2021 13:00,42.53333333,24.30833333,20.23069117,42.53333333
7/17/2021 14:00,41.45833333,23.81666667,20.23028658,41.45833333
7/17/2021 15:00,57.56666667,32.86666667,20.229882,57.56666667
7/17/2021 16:00,44.14166667,25.075,20.22947741,44.14166667
7/17/2021 17:00,25.25833333,14.5,20.22907283,25.25833333
7/17/2021 18:00,47.40833333,27.13333333,20.22866824,47.40833333
7/17/2021 19:00,46.95,26.74166667,20.22826365,46.95
7/17/2021 20:00,26.61666667,15.3,20.22785907,26.61666667
7/17/2021 21:00,42.35,24.31666667,20.22745448,42.35
7/17/2021 22:00,49.53333333,28.33333333,20.2270499,49.53333333
7/17/2021 23:00,30.975,17.76666667,20.22664531,30.975
7/18/2021 0:00,29.2,16.80833333,20.22624073,29.2
7/18/2021 1:00,37.14166667,21.375,20.22583614,37.14166667
7/18/2021 2:00,23.53333333,13.525,20.22543156,23.53333333
7/18/2021 3:00,56.33333333,32.175,20.22502697,56.33333333
7/18/2021 4:00,32.45833333,18.66666667,20.22462239,32.45833333
7/18/2021 5:00,33.25833333,19.16666667,20.2242178,33.25833333
7/18/2021 6:00,33.43333333,19.25833333,20.22381322,33.43333333
7/18/2021 7:00,27.3,15.725,20.22340863,27.3
7/18/2021 8:00,29.775,17.10833333,20.22300405,29.775
7/18/2021 9:00,30.375,17.46666667,20.22259946,30.375
7/18/2021 10:00,45.675,26.14166667,20.22219488,45.675
7/18/2021 11:00,29.975,17.25833333,20.22179029,29.975
7/18/2021 12:00,29.81666667,17.19166667,20.2213857,29.81666667
7/18/2021 13:00,35.89166667,20.65833333,20.22098112,35.89166667
7/18/2021 14:00,46.48333333,26.775,20.22057653,46.48333333
7/18/2021 15:00,40.76666667,23.425,20.22017195,40.76666667
7/18/2021 16:00,23.9,13.73333333,20.21976736,23.9
7/18/2021 17:00,51.85833333,29.71666667,20.21936278,51.85833333
